#
#                  objname | hl_names(pgc)                                                                                                                                                                                           |       pgc |   modz |   mod0 |     al2000 |     de2000 |        v |      e_v |     vrad |   e_vrad |     vvir |     pa |   incl |   logr25 | e_logr25 |  type |  bar |  ring |  multiple | compactness |     t |   e_t |   logd25 | e_logd25 |  vmaxg | e_vmaxg|   vrot | e_vrot |    m21 |  e_m21 |   mfir |     ag |    btc |   ubtc |   bvtc |    itc |
#
  NGC0842                 | PGC008258,NGC0842,MCG-01-06-055,LGG044:[G93]003,6dFJ0209508-074545,2MASXJ02095079-0745446                                                                                                                                                                                                                            |      8258 |  33.66 |    NaN |    2.16412 |   -7.76240 |     3800 |       14 |      NaN |      NaN |     3701 |  156.8 |   84.1 |     0.31 |     0.03 | S0    | B    | R     |           |             |  -2.1 |   0.7 |     1.24 |     0.04 |    NaN |    NaN |    NaN |    NaN |    NaN |    NaN |    NaN |   0.10 |  13.48 |   0.46 |   0.86 |  11.29 |
  UGC01749                | UGC01749,PGC008672,NPM1G+18.0092,MCG+03-06-051,CGCG461-071,2MFGC01764,2MASXJ02161444+1818401                                                                                                                                                                                                                         |      8672 |  35.37 |    NaN |    2.27068 |   18.31105 |     8068 |        3 |     8072 |        8 |     8098 |  136.2 |   90.0 |     0.55 |     0.03 | Sab   |      |       |           |             |   2.0 |   0.2 |     1.09 |     0.04 | 218.50 |   7.75 | 218.50 |    NaN |  16.49 |   0.15 |    NaN |   0.55 |  14.72 |    NaN |    NaN |    NaN |
  NGC0873                 | PGC008692,NGC0873,MCG-02-06-048,LGG049:[G93]007,IRAS02140-1134,HIPASSJ0216-11c,HIPASSJ0216-11C,AGC420056,6dFJ0216324-112055,2MASXJ02163235-1120549                                                                                                                                                                   |      8692 |  33.78 |    NaN |    2.27566 |  -11.34860 |     4016 |        3 |     4017 |        4 |     3898 |  146.2 |   45.1 |     0.14 |     0.02 | Sc    |      |       |           |             |   4.8 |   1.0 |     1.17 |     0.03 |  59.46 |   2.90 |  83.96 |   4.18 |  15.21 |   0.09 |  11.15 |   0.15 |  12.76 |    NaN |    NaN |  11.38 |
  NGC0924                 | UGC01912,PGC009302,NGC0924,MCG+03-07-012,LGG061:[G93]008,CGCG462-012,2MASXJ02264683+2029507                                                                                                                                                                                                                          |      9302 |  34.07 |    NaN |    2.44634 |   20.49742 |     4464 |        6 |     4463 |        6 |     4501 |   52.0 |   67.6 |     0.24 |     0.08 | S0    |      |       |           |             |  -1.9 |   0.5 |     1.31 |     0.07 | 196.85 |   6.88 | 212.94 |   7.77 |  15.41 |   0.15 |    NaN |   0.74 |  12.94 |    NaN |    NaN |    NaN |
  UGC01918                | UGC01918,PGC009351,MCG+04-06-046,IRAS02246+2526,CGCG483-056,2MASXJ02273247+2540073                                                                                                                                                                                                                                   |      9351 |  34.37 |    NaN |    2.45902 |   25.66869 |     5090 |       11 |     5087 |        6 |     5153 |  118.2 |   72.7 |     0.39 |     0.03 | SBab  | B    |       |           |             |   2.0 |   0.3 |     1.18 |     0.04 | 183.78 |   5.67 | 192.47 |   5.99 |  17.36 |   0.42 |  12.71 |   0.45 |  13.64 |    NaN |    NaN |    NaN |
  NGC0930                 | UGC01931,PGC009379,NPM1G+20.0087,NGC0932,NGC0930,MCG+03-07-014,LGG061:[G93]001,IRAS02251+2006,CGCG462-014,2MASXJ02275468+2019575                                                                                                                                                                                     |      9379 |  33.89 |    NaN |    2.46519 |   20.33264 |     4078 |        4 |     4078 |        6 |     4115 |    NaN |   24.4 |     0.04 |     0.03 | Sa    |      | R     |           |             |   1.0 |   0.3 |     1.30 |     0.04 |  87.49 |   2.94 | 211.82 |   8.36 |  17.19 |   0.15 |    NaN |   0.60 |  13.07 |    NaN |    NaN |    NaN |
  UGC01938                | UGC01938,PGC009398,MCG+04-06-054,CGCG483-063,AGC001938,2MFGC01930,2MASXJ02282215+2312528                                                                                                                                                                                                                             |      9398 |  34.87 |    NaN |    2.47281 |   23.21469 |     6398 |        3 |     6398 |        4 |     6449 |  155.1 |   82.0 |     0.58 |     0.02 | Sbc   |      |       |           |             |   4.0 |   0.2 |     1.07 |     0.03 | 186.09 |   2.17 | 187.90 |   2.20 |  15.90 |   0.14 |    NaN |   0.60 |  13.69 |    NaN |    NaN |  13.11 |
  NGC0938                 | UGC01947,PGC009423,NGC0938,MCG+03-07-017,LGG061:[G93]002,CGCG462-017,2MASXJ02283350+2017011                                                                                                                                                                                                                          |      9423 |  33.89 |    NaN |    2.47597 |   20.28364 |     4073 |       30 |      NaN |      NaN |     4109 |   96.7 |   66.3 |     0.13 |     0.06 | E     |      |       |           |             |  -4.9 |   0.4 |     1.19 |     0.07 |    NaN |    NaN |    NaN |    NaN |    NaN |    NaN |    NaN |   0.49 |  13.20 |    NaN |    NaN |    NaN |
  NGC0962                 | UGC02013,PGC009682,NGC0962,MCG+05-07-004,CGCG505-003,2MASXJ02323984+2804116                                                                                                                                                                                                                                          |      9682 |  34.17 |    NaN |    2.54440 |   28.06989 |     4609 |       24 |      NaN |      NaN |     4683 |  178.0 |   59.3 |     0.15 |     0.03 | E-S0  |      |       |           | C           |  -3.5 |   2.5 |     1.16 |     0.04 |    NaN |    NaN |    NaN |    NaN |    NaN |    NaN |    NaN |   0.40 |  13.69 |    NaN |    NaN |    NaN |
  NGC0976                 | [BTW2003]J0234+2056,UGC02042,PGC009776,NGC0976,MCG+03-07-027,LGG061:[G93]006,IRAS02311+2045,CGCG462-027,2MASXJ02340001+2058364                                                                                                                                                                                       |      9776 |  33.99 |  33.66 |    2.56667 |   20.97678 |     4298 |        7 |     4296 |        5 |     4337 |    NaN |   21.2 |     0.03 |     0.06 | Sbc   |      |       |           |             |   4.1 |   0.6 |     1.19 |     0.04 | 145.91 |   3.53 | 404.07 |  16.35 |  15.05 |   0.15 |  11.69 |   0.47 |  12.68 |   0.05 |   0.68 |    NaN |
  UGC02099                | UGC02099,PGC009933,NPM1G+21.0103,MCG+03-07-033,CGCG462-033,2MASXJ02371301+2134029                                                                                                                                                                                                                                    |      9933 |  35.40 |    NaN |    2.62028 |   21.56747 |     8217 |        2 |     8217 |        7 |     8258 |  138.0 |   90.0 |     0.34 |     0.03 | S0    |      |       |           |             |  -1.9 |   0.5 |     1.07 |     0.04 | 351.11 |  14.17 | 351.11 |    NaN |  16.73 |   0.15 |    NaN |   0.64 |  14.59 |    NaN |    NaN |    NaN |
  NGC1026                 | UGC02145,PGC010055,NPM1G+06.0110,NGC1026,MCG+01-07-018,CGCG414-033,2MASXJ02391920+0632381                                                                                                                                                                                                                            |     10055 |  33.91 |    NaN |    2.65533 |    6.54392 |     4179 |       60 |      NaN |      NaN |     4143 |    NaN |   27.9 |     0.04 |     0.06 | S0    |      |       |           |             |  -2.0 |   0.4 |     1.27 |     0.07 |    NaN |    NaN |    NaN |    NaN |    NaN |    NaN |    NaN |   0.36 |  13.63 |    NaN |    NaN |    NaN |
  NGC1041                 | PGC010125,NPM1G-05.0115,NGC1041,MCG-01-07-030,6dFJ0240252-052625,2MASXJ02402521-0526252                                                                                                                                                                                                                              |     10125 |  35.03 |    NaN |    2.67367 |   -5.44036 |     7067 |       16 |      NaN |      NaN |     6971 |   47.3 |   46.6 |     0.10 |     0.03 | E-S0  |      |       |           |             |  -3.1 |   0.6 |     1.14 |     0.04 |    NaN |    NaN |    NaN |    NaN |    NaN |    NaN |    NaN |   0.13 |  13.95 |    NaN |    NaN |  11.77 |
  NGC1056                 | [BTW2003]J0242+2829,UGC02183,PGC010272,NGC1056,MRK1183,MCG+05-07-032,IRAS02398+2821,CGCG505-036,AGC002183,2MASXJ02424828+2834273                                                                                                                                                                                     |     10272 |  31.86 |  32.47 |    2.71342 |   28.57410 |     1542 |        3 |     1542 |        4 |     1617 |  162.5 |   46.7 |     0.14 |     0.07 | Sa    |      |       |           |             |   1.0 |   0.4 |     1.27 |     0.08 | 124.07 |   3.03 | 170.42 |   4.66 |  13.65 |   0.14 |  11.23 |   0.65 |  12.60 |    NaN |    NaN |  10.25 |
  NGC1060                 | UGC02191,PGC010302,NGC1060,MCG+05-07-035,LGG072:[G93]003,CGCG505-038,2MASXJ02431504+3225300                                                                                                                                                                                                                          |     10302 |  34.42 |    NaN |    2.72085 |   32.42494 |     5190 |       46 |      NaN |      NaN |     5283 |   77.0 |   52.9 |     0.13 |     0.03 | E-S0  |      |       |           |             |  -3.0 |   0.5 |     1.37 |     0.03 |    NaN |    NaN |    NaN |    NaN |    NaN |    NaN |    NaN |   0.84 |  12.09 |   0.52 |   0.95 |    NaN |
  NGC1070                 | UGC02200,PGC010309,NGC1070,MCG+01-07-026,IRAS02407+0445,HIPASSJ0243+04,CGCG414-045,2MASXJ02432226+0458064                                                                                                                                                                                                            |     10309 |  33.84 |    NaN |    2.72285 |    4.96844 |     4092 |        4 |     4092 |        6 |     4048 |  178.3 |   32.5 |     0.07 |     0.05 | Sb    |      |       |           |             |   3.0 |   0.4 |     1.37 |     0.05 | 157.89 |   7.10 | 293.70 |  14.78 |  14.33 |   0.35 |  12.37 |   0.24 |  12.51 |    NaN |    NaN |    NaN |
  UGC02222                | UGC02222,PGC010417,NPM1G+32.0115,MCG+05-07-048,LGG072:[G93]006,KPG075A,CGCG505-049,2MASXJ02450969+3259233                                                                                                                                                                                                            |     10417 |  34.32 |    NaN |    2.75269 |   32.98981 |     4921 |       46 |      NaN |      NaN |     5016 |  103.0 |   67.6 |     0.35 |     0.03 | Sb    |      |       | M         |             |   3.0 |   0.6 |     1.12 |     0.04 |    NaN |    NaN |    NaN |    NaN |    NaN |    NaN |    NaN |   0.57 |  13.80 |    NaN |    NaN |    NaN |
  UGC02239                | UGC02239,PGC010512,MCG+05-07-051,LGG066:[G93]010,CGCG505-053,2MFGC02214,2MASXJ02463573+3226572                                                                                                                                                                                                                       |     10512 |  34.26 |    NaN |    2.77660 |   32.44920 |     4823 |        3 |     4824 |        6 |     4915 |   14.0 |   86.2 |     0.62 |     0.03 | Sbc   | B    |       |           |             |   4.0 |   0.5 |     1.12 |     0.04 | 146.98 |   4.22 | 147.31 |   4.24 |  16.60 |   0.25 |    NaN |   0.75 |  13.91 |    NaN |    NaN |  13.03 |
  PGC010542               | PGC010542,MCG-01-08-008,6dFJ0247068-025821,2MIG0329,2MFGC02225,2MASXJ02470675-0258213                                                                                                                                                                                                                                |     10542 |  35.19 |    NaN |    2.78521 |   -2.97256 |     7578 |        5 |     7578 |        6 |     7494 |    2.0 |   90.0 |     0.68 |     0.03 | Sb    |      |       |           |             |   3.0 |   0.5 |     1.15 |     0.04 | 235.86 |  10.42 | 235.86 |    NaN |  16.47 |   0.60 |    NaN |   0.18 |  13.93 |    NaN |    NaN |  12.92 |
