#
#                  objname | hl_names(pgc)                                                                                                                                                                                           |       pgc |   modz |   mod0 |     al2000 |     de2000 |        v |      e_v |     vrad |   e_vrad |     vvir |     pa |   incl |   logr25 | e_logr25 |  type |  bar |  ring |  multiple | compactness |     t |   e_t |   logd25 | e_logd25 |  vmaxg | e_vmaxg|   vrot | e_vrot |    m21 |  e_m21 |   mfir |     ag |    btc |   ubtc |   bvtc |    itc |
#
  UGC02082                | [BTW2003]J0236+2523,UGC02082,RFGC0558,PGC009888,MCG+04-07-016,LOG077,KIG0112,IRAS02333+2512,HIPASSJ0236+25,FGC0317,CGCG484-014,AGC002082,ADBSJ023622+2526,2MFGC02060,2MASXJ02361615+2525257                                                                                                                                                         |      9888 |  30.30 |  30.82 |    2.60448 |   25.42383 |      707 |        2 |      707 |        2 |      767 |  132.2 |   87.5 |     0.73 |     0.03 | Sc    |      |       |           |             |   5.8 |   0.6 |     1.71 |     0.02 |  87.38 |   2.15 |  87.46 |   2.15 |  13.60 |   0.09 |    NaN |   0.74 |  11.72 |    NaN |    NaN |  11.45 |
  NGC1003                 | [TT2009]04,[BTW2003]J0239+4052,UGC02137,PGC010052,NGC1003,MCG+07-06-051,LGG070:[G93]005,IRAS02361+4039,IRAS02360+4039,CGCG539-070,2MASXJ02391689+4052202                                                                                                                                                                                            |     10052 |  30.30 |  30.20 |    2.65463 |   40.87263 |      625 |        3 |      625 |        3 |      758 |   96.0 |   80.7 |     0.62 |     0.03 | Sc    |      |       |           |             |   6.0 |   0.3 |     1.54 |     0.03 |  94.08 |   2.36 |  95.35 |   2.40 |  12.32 |   0.12 |  12.03 |   0.30 |  10.72 |  -0.26 |   0.36 |  11.24 |
  PGC010217               | [RC2]A0238+59,ZOAG136.50+00.33,WEIN021,UGCA039,PGC010217,MAFFEI2,IRAS02381+5923,HFLLZOAG136.50-0.33,2MASXJ02415509+5936147                                                                                                                                                                                                                          |     10217 |    NaN |  27.70 |    2.69848 |   59.60322 |       20 |        5 |       20 |        6 |      229 |    NaN |    0.0 |     0.00 |     0.07 | Sbc   | B    |       |           |             |   4.0 |   0.6 |     0.84 |     0.15 | 145.32 |   3.99 |    NaN |    NaN |  11.14 |   0.25 |   8.07 |   7.00 |    NaN |    NaN |    NaN |    NaN |
  NGC1073                 | UGC02210,PGC010329,NGC1073,MCG+00-08-001,LGG073:[G93]003,IRAS02411+0109,IRAS02410+0109,HIPASSJ0243+01,CGCG389-002,AGC002210,2MASXJ02434059+0122331                                                                                                                                                                                                  |     10329 |  31.18 |  27.77 |    2.72793 |    1.37574 |     1208 |        2 |     1208 |        3 |     1146 |   31.6 |   52.3 |     0.20 |     0.03 | SBc   | B    | R     |           |             |   5.3 |   0.7 |     1.55 |     0.03 |  30.54 |   0.74 |  38.61 |   0.96 |  13.17 |   0.10 |  12.37 |   0.17 |  11.16 |  -0.16 |   0.41 |    NaN |
  NGC1084                 | PGC1016679,PGC010464,NGC1084,MCG-01-08-007,LGG071:[G93]010,IRAS02435-0747,HIPASSJ0246-07,AGC420244,6dFJ0245599-073443,2MASXJ02455992-0734431                                                                                                                                                                                                        |     10464 |  31.45 |  30.95 |    2.76664 |   -7.57858 |     1423 |       11 |     1408 |        3 |     1316 |   36.0 |   49.9 |     0.18 |     0.02 | Sc    |      |       |           |             |   4.8 |   0.5 |     1.53 |     0.03 | 148.76 |   2.35 | 194.46 |   3.21 |  13.31 |   0.12 |   9.54 |   0.12 |  10.76 |  -0.14 |   0.51 |   9.53 |
  NGC1097                 | UGCA041,PGC010488,NGC1097,MRC0244-304,MCG-05-07-024,LGG075:[G93]003,IRAS02441-3029,HIPASSJ0246-30,ESOLV4160200,ESO416-020,ARP077,AGC420247,2MASXJ02461905-3016296                                                                                                                                                                                   |     10488 |  31.03 |  30.84 |    2.77197 |  -30.27505 |     1269 |        8 |     1271 |        3 |     1066 |  138.2 |   55.0 |     0.21 |     0.03 | SBb   | B    | R     |           |             |   3.3 |   0.5 |     2.02 |     0.01 | 180.03 |   1.87 | 219.90 |   2.41 |  12.48 |   0.10 |   8.82 |   0.12 |   9.69 |   0.17 |   0.68 |   8.15 |
  NGC1125                 | PGC3095608,PGC010851,NGC1125,MCG-03-08-035,IRAS02493-1651,6dFJ0251404-163902,2MASXJ02514047-1639028                                                                                                                                                                                                                                                 |     10851 |  33.30 |    NaN |    2.86123 |  -16.65067 |     3284 |        8 |     3279 |        8 |     3134 |   53.5 |   75.2 |     0.36 |     0.03 | S0-a  | B    | R     | M         |             |   0.0 |   0.5 |     1.18 |     0.04 | 136.74 |   7.14 | 141.44 |   7.42 |  16.18 |   0.09 |  11.96 |   0.10 |  13.17 |   0.23 |   0.71 |  11.56 |
  UGC02380                | UGC02380,PGC011011,LGG077:[G93]003,IRAS02516+5142,HFLLZOAG141.54-6.43,2MASXJ02551108+5154257                                                                                                                                                                                                                                                        |     11011 |  34.23 |    NaN |    2.91974 |   51.90714 |     4630 |        3 |     4651 |        7 |     4808 |    9.0 |   69.5 |     0.37 |     0.06 | Sb    |      |       |           |             |   3.1 |   0.5 |     1.13 |     0.08 | 204.50 |   8.76 | 218.26 |   9.47 |  15.58 |   0.12 |  13.14 |   1.89 |  13.54 |    NaN |    NaN |    NaN |
  ESO154-023              | [RC2]A0255-54,PGC418176,PGC011139,IRAS02554-5445,HIPASSJ0256-54,ESOLV1540230,ESO154-023                                                                                                                                                                                                                                                             |     11139 |    NaN |  28.83 |    2.94727 |  -54.57064 |      575 |        3 |      575 |        4 |      302 |   40.2 |   90.0 |     0.63 |     0.03 | SBm   | B    |       |           |             |   8.9 |   0.6 |     1.91 |     0.03 |  54.37 |   1.88 |  54.37 |    NaN |  12.06 |   0.19 |  13.88 |   0.07 |  11.51 |  -0.19 |   0.21 |  11.79 |
  NGC1161                 | [BTW2003]J0259+4452,UGC02474,PGC011404,NGC1161,MCG+07-07-015,KPG086B,IRAS02579+4442,IRAS02578+4442,CGCG540-026,2MASXJ03011417+4453500                                                                                                                                                                                                               |     11404 |  32.47 |    NaN |    3.02059 |   44.89707 |     1965 |       16 |      NaN |      NaN |     2112 |   23.0 |   56.0 |     0.17 |     0.07 | S0    |      |       |           |             |  -2.0 |   0.9 |     1.43 |     0.05 |  33.73 |   3.08 |  40.66 |   3.82 |    NaN |    NaN |    NaN |   0.96 |  11.14 |   0.33 |   0.81 |    NaN |
  NGC1187                 | UGCA049,PGC011479,NGC1187,MCG-04-08-016,IRAS03004-2303,IRAS03003-2303,HIPASSJ0302-22,ESOLV4800230,ESO480-023,DUKST480-001,6dFJ0302376-225202,2MASXJ03023758-2252017                                                                                                                                                                                 |     11479 |  31.25 |  31.39 |    3.04377 |  -22.86718 |     1391 |        3 |     1390 |        4 |     1213 |  129.2 |   44.3 |     0.14 |     0.02 | Sc    | B    | R     |           |             |   5.0 |   0.5 |     1.62 |     0.02 | 122.38 |   2.82 | 175.29 |   4.22 |  13.40 |   0.10 |  10.52 |   0.09 |  11.03 |  -0.09 |   0.50 |    NaN |
  NGC1186                 | UGC02521,PGC011617,NGC1186,MCG+07-07-021,LGG082:[G93]002,IRAS03022+4238,CGCG540-034,2MASXJ03053091+4250075,2MASXJ03053084+4250076                                                                                                                                                                                                                   |     11617 |  33.10 |  32.82 |    3.09190 |   42.83544 |     2741 |        4 |     2740 |        4 |     2879 |  121.3 |   69.8 |     0.40 |     0.05 | SBc   | B    | R     |           |             |   4.5 |   0.8 |     1.55 |     0.04 | 194.22 |   4.79 | 207.01 |   5.19 |  15.83 |   0.09 |  11.52 |   0.59 |  11.09 |    NaN |    NaN |  10.39 |
  NGC1232                 | PGC011819,NGC1232,MCG-04-08-032,IRAS03075-2046,HIPASSJ0309-20,ESOLV5470140,ESO547-014,ARP041,AGC022364,6dFJ0309454-203445,2MASXJ03094551-2034454                                                                                                                                                                                                    |     11819 |  31.64 |  30.91 |    3.16263 |  -20.57904 |     1611 |       16 |     1680 |        3 |     1441 |  100.8 |   32.6 |     0.07 |     0.03 | SABc  | B    |       |           |             |   5.0 |   0.4 |     1.83 |     0.02 |  99.98 |   1.09 | 185.59 |   2.54 |  12.66 |   0.11 |    NaN |   0.11 |  10.32 |  -0.04 |   0.58 |   9.20 |
  NGC1241                 | VV334:,PGC011887,NGC1241,MCG-02-09-011,LGG084:[G93]003,IRAS03088-0906,HIPASSJ0311-08,ARP304:,AGC430082,6dFJ0311146-085519,2MASXJ03111463-0855197                                                                                                                                                                                                    |     11887 |  33.78 |    NaN |    3.18740 |   -8.92208 |     4026 |        4 |     4026 |        4 |     3908 |  148.6 |   59.2 |     0.26 |     0.03 | SBb   | B    |       |           |             |   3.1 |   0.4 |     1.43 |     0.02 | 197.13 |   2.78 | 229.38 |   3.33 |  14.24 |   0.18 |  11.51 |   0.49 |  12.08 |  -0.07 |   0.67 |  10.52 |
  NGC1247                 | UGCA058,RFGC0677,PGC011931,NGC1247,MCG-02-09-014,LGG084:[G93]002,IRAS03098-1040,FGC0396,AGC430088,2MFGC02619,2MASXJ03121431-1028520                                                                                                                                                                                                                 |     11931 |  33.73 |    NaN |    3.20398 |  -10.48101 |     3946 |        4 |     3944 |        4 |     3820 |   69.7 |   90.0 |     0.83 |     0.02 | Sbc   |      |       |           |             |   4.1 |   1.0 |     1.55 |     0.02 | 329.00 |   5.35 | 329.00 |    NaN |  15.09 |   0.09 |  12.33 |   0.39 |  11.83 |   0.07 |   0.72 |  11.11 |
  NGC1253                 | UGCA062,PGC1082002,PGC012041,NGC1253,MCG-01-09-018,KUG0311-030,IRAS03116-0300,HIPASSJ0314-02,ARP279:,AGC430099,6dFJ0314090-024922,2MFGC02648,2MASXJ03140904-0249226                                                                                                                                                                                 |     12041 |  31.86 |  31.65 |    3.23592 |   -2.82236 |     1709 |        2 |     1709 |        3 |     1620 |   84.8 |   68.2 |     0.39 |     0.03 | SABc  | B    |       | M         |             |   5.9 |   0.5 |     1.66 |     0.03 | 136.17 |   1.53 | 146.62 |   1.68 |  12.88 |   0.12 |    NaN |   0.39 |  11.18 |  -0.30 |   0.38 |  10.58 |
  NGC1266                 | PGC012131,NGC1266,MCG-01-09-023,IRAS03134-0236,6dFJ0316007-022538,2MASXJ03160074-0225385                                                                                                                                                                                                                                                            |     12131 |  32.43 |    NaN |    3.26688 |   -2.42735 |     2195 |       15 |      NaN |      NaN |     2107 |  102.9 |   58.2 |     0.17 |     0.02 | S0    | B    |       |           |             |  -2.3 |   1.0 |     1.17 |     0.04 |    NaN |    NaN |    NaN |    NaN |    NaN |    NaN |  10.60 |   0.43 |  13.87 |    NaN |    NaN |  11.45 |
  NGC1313                 | [PDS2002]1287,VV436,PGC012286,NGC1313,IRAS03176-6640,HIPASSJ0317-66,GLXYG283.5-44.6+453,ESOLV0820110,ESO082-011,2MASXJ03181604-6629537                                                                                                                                                                                                              |     12286 |    NaN |  28.17 |    3.30437 |  -66.49787 |      466 |        7 |      471 |        4 |      176 |   26.9 |   34.8 |     0.08 |     0.03 | SBcd  | B    |       |           |             |   7.0 |   0.4 |     2.04 |     0.02 |  73.35 |   1.64 | 128.56 |   3.23 |  10.81 |   0.14 |   9.08 |   0.47 |   9.02 |  -0.33 |   0.36 |   8.22 |
  NGC1300                 | UGCA066,PGC012412,NGC1300,MCG-03-09-018,LGG090:[G93]002,IRAS03174-1935,HIPASSJ0319-19,ESOLV5470310,ESO547-031,AGC022472,6dFJ0319411-192440,2MASXJ03194107-1924408                                                                                                                                                                                   |     12412 |  31.58 |  30.81 |    3.32807 |  -19.41119 |     1578 |        2 |     1578 |        3 |     1412 |  101.3 |   61.8 |     0.29 |     0.03 | Sbc   | B    |       |           |             |   4.0 |   0.2 |     1.77 |     0.02 | 126.63 |   1.38 | 143.68 |   1.62 |  13.78 |   0.11 |  11.65 |   0.13 |  10.61 |   0.04 |   0.59 |   9.32 |
